date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timing Score,Total Bedtime,Total Sleep Time,Awake Time,REM Sleep Time,Light Sleep Time,Deep Sleep Time,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Recovery Time Score,Activity Burn,Total Burn,Target Calories,Steps,Daily Movement,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
2021-04-14,73,64,71,83,83,53,94,100,27540,23460,4080,5280,13020,5160,43,85,780,14310,,2021-04-13T21:47:17-07:00,2021-04-14T05:26:17-07:00,60.28,52,41,-0.18,14.75,79,85,95,43,71,96,100,511,2666,500,9710,8728,479,524,204,70,3,160,1.46875,1,80,55,91,93,87,99,100,,40
2021-04-15,77,100,96,96,62,51,1,92,46620,35280,11340,7320,21450,6510,41,76,5040,25470,,2021-04-14T20:10:20-07:00,2021-04-15T09:07:20-07:00,59.92,51,43,-0.12,13.75,69,75,100,25,40,90,98,199,2367,650,3831,2409,544,648,232,9,1,6,1.3125,0,89,65,97,88,84,100,100,88,100
2021-04-16,82,89,97,72,86,54,75,100,34860,29880,4980,7980,17430,4470,45,86,1410,17130,,2021-04-15T22:06:30-07:00,2021-04-16T07:47:30-07:00,58.67,50,44,-0.12,14.25,67,63,95,25,40,85,100,213,2381,650,4047,2918,643,589,193,15,0,0,1.3125,1,89,78,96,100,91,100,94,89,71
2021-04-17,88,95,97,99,83,65,70,100,37020,31350,5670,7710,15270,8370,30,85,210,17550,,2021-04-16T21:44:40-07:00,2021-04-17T08:01:40-07:00,59.59,53,44,-0.34,14.75,74,75,100,25,71,96,100,571,2749,700,11566,10111,538,570,248,82,2,0,1.53125,0,95,93,97,94,95,93,94,89,100
2021-04-18,66,50,36,94,76,63,89,100,23880,19680,4200,2700,11190,5790,31,82,630,12420,,2021-04-17T21:48:12-07:00,2021-04-18T04:26:12-07:00,63.79,55,34,-0.3,14.5,71,72,78,25,71,96,100,271,2392,500,4767,4726,584,298,121,34,2,401,1.34375,2,72,37,86,83,85,95,69,87,50
2021-04-19,78,70,80,96,98,76,70,78,26760,24870,1890,5970,12420,6480,25,93,240,13350,,2021-04-19T00:00:57-07:00,2021-04-19T07:26:57-07:00,65,58,34,0.02,14.125,75,82,100,25,71,96,100,355,2570,500,6865,4955,489,577,351,23,0,0,1.40625,0,75,68,81,90,88,100,53,84,65
2021-04-20,90,97,100,96,99,61,78,100,34260,32130,2130,10770,15060,6300,34,94,420,17040,,2021-04-19T22:10:32-07:00,2021-04-20T07:41:32-07:00,68.46,60,25,0.2,14.625,77,96,100,25,71,95,100,481,2739,500,9152,7080,384,562,465,27,2,0,1.5,0,83,98,85,100,89,88,38,,100
2021-04-21,73,65,60,92,83,61,72,100,27780,23670,4110,4500,13470,5700,34,85,1500,14280,,2021-04-20T21:54:03-07:00,2021-04-21T05:37:03-07:00,63.1,58,38,-0.15,14.25,76,85,100,25,71,97,100,840,3124,500,18069,14781,471,455,422,91,1,0,1.71875,0,77,55,79,100,86,100,64,,93
2021-04-22,80,75,94,98,88,52,75,100,30120,26340,3780,6990,11520,7830,42,87,360,14220,,2021-04-21T21:59:48-07:00,2021-04-22T06:21:48-07:00,64.87,57,34,-0.09,14.625,77,67,78,43,96,97,98,521,2783,500,9337,8543,621,457,313,47,2,0,1.53125,2,74,73,77,77,69,100,65,66,95
2021-04-23,79,77,88,97,74,53,89,93,33060,26670,6390,6600,12840,7230,42,81,1110,17070,,2021-04-22T22:28:02-07:00,2021-04-23T07:39:02-07:00,66.44,58,33,0.02,15,75,54,100,43,96,97,89,409,2671,500,6542,6463,710,444,241,45,0,0,1.5,0,73,70,76,80,65,100,66,63,95
2021-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,76,100,100,43,71,96,80,62,2148,500,1074,802,260,321,48,5,0,806,1.21875,0,,,,,,,,,
2021-04-25,74,67,84,81,96,51,91,77,26580,24210,2370,6240,12960,5010,50,91,720,13200,,2021-04-25T00:04:04-07:00,2021-04-25T07:27:04-07:00,68.03,59,45,-0.21,14.5,86,80,100,60,96,97,100,766,3000,350,13052,13214,514,572,260,93,1,0,1.65625,0,66,58,72,0,74,98,42,71,87
2021-04-26,89,96,93,98,97,62,72,100,34560,31800,2760,6900,17070,7830,34,92,270,17010,,2021-04-25T22:14:01-07:00,2021-04-26T07:50:01-07:00,62.7,56,53,0.04,13.875,85,70,100,60,96,96,100,310,2620,500,5455,3235,596,494,335,13,2,0,1.4375,0,83,95,79,78,60,100,84,84,100
2021-04-27,72,58,66,96,90,58,81,96,24840,21900,2940,4920,10440,6540,41,88,1290,12990,,2021-04-26T23:31:00-07:00,2021-04-27T06:25:00-07:00,57.44,52,46,-0.42,14.25,90,75,100,78,100,98,100,794,3109,500,11369,12502,557,434,351,96,2,0,1.71875,0,80,52,72,95,68,90,100,87,95
2021-04-28,85,98,98,98,83,61,89,48,38280,32460,5820,8370,16440,7650,36,85,630,19200,,2021-04-27T23:24:00-07:00,2021-04-28T10:02:00-07:00,65.7,58,38,0.09,14.625,86,83,95,60,96,98,100,340,2509,500,7189,4999,482,693,229,36,0,0,1.375,1,78,85,79,76,58,97,59,86,100
2021-04-29,85,100,100,96,83,53,72,66,41940,35460,6480,9030,19770,6660,40,85,300,20760,,2021-04-28T22:21:02-07:00,2021-04-29T10:00:02-07:00,65.26,57,41,0.37,14.875,79,83,95,43,71,97,100,451,2629,500,8616,7447,454,663,262,44,0,17,1.4375,1,79,85,87,100,64,73,68,87,95
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,80,83,100,43,71,96,100,0,2042,500,0,0,1,28,0,0,0,1411,1.1875,0,,,,,,,,,
2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,81,100,100,43,71,87,100,96,2165,500,2068,1793,114,169,87,1,0,1069,1.25,0,,,,,,,,,
2021-05-02,70,73,48,97,96,56,78,38,28380,25860,2520,3600,14880,7380,39,91,390,14100,,2021-05-02T01:07:58-07:00,2021-05-02T09:00:58-07:00,65.62,58,63,0.09,15.5,82,100,100,43,71,98,100,1034,3157,500,15915,18613,298,763,214,143,12,10,1.71875,0,72,48,85,0,74,97,52,94,73
2021-05-03,88,97,95,94,76,60,86,100,39300,32130,7170,7170,19170,5790,37,82,600,20970,,2021-05-02T20:31:42-07:00,2021-05-03T07:26:42-07:00,61.21,53,65,0.04,14.5,79,81,100,43,71,97,100,352,2510,600,6305,5829,514,552,204,33,1,136,1.375,0,86,93,91,68,49,100,99,100,82
2021-05-04,80,83,95,78,96,50,67,100,30960,28320,2640,7200,16290,4830,44,91,180,15540,,2021-05-03T22:07:24-07:00,2021-05-04T06:43:24-07:00,66.03,55,35,0.08,15.25,80,88,95,43,71,99,98,752,2928,500,10712,12850,451,672,215,99,3,0,1.59375,1,77,72,90,94,56,98,61,,82
2021-05-05,74,100,99,38,67,56,1,100,46380,36300,10080,8610,25290,2400,40,78,5130,26250,,2021-05-04T19:14:40-07:00,2021-05-05T08:07:40-07:00,66.55,58,41,0.4,15.5,77,87,100,43,71,99,89,296,2449,500,5747,4498,464,659,194,32,0,91,1.34375,0,77,58,98,81,47,70,78,95,88
2021-05-06,70,82,53,43,81,49,67,100,33240,28020,5220,3960,21360,2700,45,84,180,16650,,2021-05-05T21:24:00-07:00,2021-05-06T06:38:00-07:00,61.35,54,47,0.05,15,87,82,100,60,96,99,100,745,3040,500,12705,13150,497,435,437,70,1,0,1.6875,0,82,48,96,100,56,100,95,,90
2021-05-07,81,85,95,95,74,54,97,74,35880,28740,7140,7050,15720,5970,41,80,810,18300,,2021-05-06T22:46:44-07:00,2021-05-07T08:44:44-07:00,58.72,50,46,-0.13,14.125,94,98,100,78,100,100,100,1203,3443,600,17176,20745,321,596,349,165,9,0,1.90625,0,85,75,94,79,47,100,90,95,100
2021-05-08,56,55,67,54,58,63,1,92,28680,21150,7530,4950,12870,3330,36,74,6510,17100,,2021-05-07T22:29:00-07:00,2021-05-08T06:27:00-07:00,67.73,57,33,0.08,14.75,91,69,78,95,100,100,95,923,3147,300,13098,16182,591,472,233,142,2,0,1.75,2,55,12,85,64,28,98,61,,56
2021-05-09,81,100,98,98,88,50,70,28,41580,36330,5250,8400,19890,8040,47,87,1530,21660,,2021-05-08T23:22:46-07:00,2021-05-09T10:55:46-07:00,62.68,55,49,-0.06,14.375,92,99,78,95,100,100,86,1063,3184,500,13481,18847,319,739,189,163,3,27,1.75,2,81,75,93,64,17,100,95,91,100
2021-05-10,69,59,75,90,65,64,54,100,28980,22140,6840,5580,10980,5580,35,76,1890,16590,,2021-05-09T21:33:56-07:00,2021-05-10T05:36:56-07:00,62.94,54,41,-0.26,14.75,91,85,100,95,100,100,80,381,2596,500,7162,5562,477,563,320,32,0,48,1.4375,0,71,45,85,76,7,96,95,90,68
2021-05-11,79,83,53,96,72,58,94,100,35280,28380,6900,3930,17820,6630,35,80,750,19440,,2021-05-10T19:47:41-07:00,2021-05-11T05:35:41-07:00,60.43,52,54,0.23,15.125,96,82,100,95,100,100,100,698,2973,500,11500,11582,500,492,373,73,2,0,1.65625,0,78,70,84,99,19,85,100,,76
2021-05-12,71,66,52,83,72,55,86,100,30120,23940,6180,3900,14880,5160,41,79,600,16110,,2021-05-11T21:14:13-07:00,2021-05-12T05:36:13-07:00,55.84,48,58,0.1,15,89,43,78,100,100,100,98,867,3175,500,12441,14406,808,263,243,121,5,0,1.78125,2,72,50,79,81,19,96,90,95,70
2021-05-13,66,62,60,98,90,55,75,32,26160,22980,3180,4470,10620,7890,39,88,360,12990,,2021-05-13T01:37:25-07:00,2021-05-13T08:53:25-07:00,58.86,54,46,-0.22,14.125,97,87,100,100,100,100,98,340,2505,250,5877,5559,460,677,286,17,0,0,1.375,0,69,38,74,51,18,97,94,95,97
2021-05-14,83,99,96,57,62,53,86,100,43140,32790,10350,7290,21960,3540,42,76,1200,21840,,2021-05-13T19:35:00-07:00,2021-05-14T07:34:00-07:00,59.36,53,41,-0.11,15.125,95,81,95,95,100,99,100,418,2661,500,7842,6321,509,545,353,32,1,0,1.46875,1,75,80,79,51,17,100,100,,100
2021-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,99,100,100,95,100,99,100,530,2626,500,8217,9524,246,610,203,70,0,311,1.4375,0,,,,,,,,,
2021-05-16,82,96,89,56,83,47,89,100,37680,31860,5820,6660,21720,3480,47,85,1110,20130,,2021-05-15T20:54:02-07:00,2021-05-16T07:22:02-07:00,66.08,55,37,0.13,15.25,97,92,100,95,100,100,98,1656,3938,500,22368,29123,426,474,272,258,10,0,2.1875,0,80,78,84,98,38,94,93,90,59
2021-05-17,70,67,37,96,72,58,89,84,30180,24120,6060,2820,14640,6660,38,80,1140,16350,,2021-05-16T22:57:03-07:00,2021-05-17T07:20:03-07:00,59.26,52,53,-0.29,14.125,91,66,100,100,100,100,86,546,2779,350,9919,8795,627,514,222,75,2,0,1.53125,0,69,48,80,35,12,95,100,92,80
2021-05-18,81,76,90,97,81,61,91,98,31680,26640,5040,6690,12900,7050,33,84,1080,15210,,2021-05-17T22:48:08-07:00,2021-05-18T07:36:08-07:00,56.58,48,48,-0.03,14.625,88,65,100,100,100,100,78,449,2623,250,7671,7270,590,615,178,50,7,0,1.4375,0,75,75,80,80,18,100,87,92,73
2021-05-19,75,78,70,97,97,55,75,54,29400,27030,2370,5220,14850,6960,38,92,360,14700,,2021-05-19T00:26:58-07:00,2021-05-19T08:36:58-07:00,62.15,57,40,0.16,15.5,83,64,78,100,100,100,69,524,2674,500,8302,8318,648,562,173,37,20,0,1.46875,2,74,60,79,81,26,92,74,90,100
2021-05-20,78,75,93,98,76,53,78,95,32160,26220,5940,6930,11550,7740,42,82,390,14940,,2021-05-19T22:59:40-07:00,2021-05-20T07:55:40-07:00,76.57,66,20,1.44,18.75,,,,,,,,188,2335,200,3813,2444,576,596,156,16,0,96,1.28125,0,38,68,78,61,35,1,1,70,100
2021-05-21,87,100,100,96,81,52,89,72,41700,34860,6840,9510,18870,6480,41,84,1110,22290,,2021-05-20T21:43:37-07:00,2021-05-21T09:18:37-07:00,62.34,53,44,0.64,16.375,94,72,100,95,100,98,100,297,2492,500,5219,4297,581,583,253,22,1,0,1.375,0,80,90,86,0,0,52,100,73,100
2021-05-22,76,62,65,95,86,66,97,100,26640,22980,3660,4830,12210,5940,32,86,960,13770,,2021-05-21T23:07:34-07:00,2021-05-22T06:31:34-07:00,65.58,59,28,-0.54,13.875,99,100,100,95,100,99,100,640,2684,500,9804,11586,284,909,143,104,0,0,1.4375,0,72,63,81,97,62,87,67,60,76
2021-05-23,86,100,100,74,83,53,72,100,47040,39990,7050,11940,23430,4620,41,85,300,23520,,2021-05-22T20:08:01-07:00,2021-05-23T09:12:01-07:00,65.98,58,43,0.08,14.75,92,69,78,95,100,100,100,920,3086,500,12404,15957,593,562,139,145,1,0,1.6875,2,82,88,94,99,60,98,68,64,100
2021-05-24,67,62,57,87,74,53,86,69,28380,22980,5400,4230,13350,5400,41,81,570,14730,,2021-05-23T23:55:35-07:00,2021-05-24T07:48:35-07:00,66.24,55,39,-0.15,14.75,91,84,100,78,100,100,98,260,2406,300,4814,3813,468,646,167,27,0,132,1.3125,0,62,40,89,67,54,100,77,64,8
2021-05-25,87,100,98,95,79,54,70,100,40260,33510,6750,8100,19290,6120,45,83,240,20310,,2021-05-24T20:47:53-07:00,2021-05-25T07:58:53-07:00,60.74,53,43,-0.16,14.5,87,82,95,60,100,100,100,560,2739,650,8669,9097,490,631,272,31,16,0,1.5,1,92,90,94,100,63,99,100,,100
2021-05-26,76,86,75,57,81,52,70,95,34500,29040,5460,5550,19950,3540,41,84,210,18030,,2021-05-25T22:07:09-07:00,2021-05-26T07:42:09-07:00,64.61,56,38,-0.06,15.125,83,87,100,43,96,99,100,221,2167,500,3401,3745,87,1189,143,21,0,0,1.125,0,75,62,94,75,63,100,77,68,71
2021-05-27,69,62,55,92,93,54,78,71,25680,22860,2820,4110,13050,5700,45,89,390,12810,,2021-05-27T00:23:23-07:00,2021-05-27T07:31:23-07:00,67.44,60,31,-0.15,14.75,,,,,,,,,,,,,,,,,,,,,60,45,88,68,51,100,44,63,32
2021-05-28,71,56,55,92,86,56,97,100,24840,21360,3480,4110,11580,5670,42,86,840,12960,,2021-05-27T23:17:53-07:00,2021-05-28T06:11:53-07:00,61.4,54,41,-0.24,14.5,,,,,,,,,,,,,,,,,,,,,73,50,80,96,58,97,100,67,53
2021-05-29,79,76,88,96,88,55,70,100,30720,26550,4170,6540,13590,6420,43,86,1560,15360,,2021-05-28T22:14:59-07:00,2021-05-29T06:46:59-07:00,63.87,56,63,0.06,14.625,,,,,,,,,,,,,,,,,,,,,75,70,78,47,44,100,86,84,100
2021-05-30,46,32,16,38,60,41,89,89,20400,15240,5160,1230,11640,2370,54,75,660,10860,,2021-05-30T00:20:45-07:00,2021-05-30T06:00:45-07:00,69.68,61,45,-0.07,15.875,,,,,,,,,,,,,,,,,,,,,60,0,66,91,46,100,37,86,27
2021-05-31,81,100,100,95,79,60,22,78,45840,38010,7830,9390,22740,5880,38,83,2760,25440,,2021-05-30T20:38:31-07:00,2021-05-31T09:22:31-07:00,68.69,59,47,0.11,14.875,,,,,,,,,,,,,,,,,,,,,67,75,77,33,16,96,54,87,100
2021-06-01,67,70,62,43,74,52,62,100,30900,24930,5970,4590,17670,2670,44,81,1740,16470,,2021-05-31T20:29:11-07:00,2021-06-01T05:04:11-07:00,65.86,59,62,0.41,15.5,,,,,,,,,,,,,,,,,,,,,68,40,76,100,24,70,72,92,69
2021-06-02,78,98,96,91,65,53,4,100,42180,32490,9690,7350,19530,5610,40,77,4080,23460,,2021-06-01T18:48:16-07:00,2021-06-02T06:31:16-07:00,61.4,51,62,0.24,15,,,,,,,,,,,,,,,,,,,,,82,68,82,100,35,85,93,97,96
2021-06-03,68,74,80,30,69,45,91,86,32880,25920,6960,6000,18030,1890,50,79,690,18240,,2021-06-02T22:23:08-07:00,2021-06-03T07:31:08-07:00,66.36,57,32,0.09,15.25,,,,,,,,,,,,,,,,,,,,,67,43,81,69,29,98,63,92,73
2021-06-05,62,41,58,74,83,60,97,74,20580,17490,3090,4320,8550,4620,35,85,810,10590,,2021-06-05T00:54:03-07:00,2021-06-05T06:37:03-07:00,65.1,57,24,-0.29,15,,,,,,,,,,,,,,,,,,,,,58,28,70,78,44,95,80,,37
2021-06-06,84,100,100,95,74,57,37,100,44700,36360,8340,10230,20220,5910,39,81,2250,23760,,2021-06-05T20:11:00-07:00,2021-06-06T08:36:00-07:00,65.37,57,34,0.16,14.75,,,,,,,,,,,,,,,,,,,,,73,83,81,57,25,91,72,72,100
2021-06-07,76,92,93,96,74,47,14,91,37620,30630,6990,6930,16980,6720,46,81,3330,20610,,2021-06-06T21:33:49-07:00,2021-06-07T08:00:49-07:00,67.2,57,31,0.04,15.125,,,,,,,,,,,,,,,,,,,,,69,63,85,82,27,100,55,62,100
2021-06-08,71,78,94,74,69,56,16,100,34260,27090,7170,7020,15480,4590,37,79,3150,18270,,2021-06-07T21:39:26-07:00,2021-06-08T07:10:26-07:00,61.98,54,39,0.22,14.625,,,,,,,,,,,,,,,,,,,,,75,50,84,95,40,86,98,63,90
2021-06-09,79,82,72,80,79,56,91,100,33840,28080,5760,5370,17760,4950,40,83,1050,17460,,2021-06-08T22:08:04-07:00,2021-06-09T07:32:04-07:00,62.47,56,38,0.13,15.25,,,,,,,,,,,,,,,,,,,,,80,70,85,91,48,94,98,63,100
2021-06-11,83,91,73,76,90,58,89,100,34560,30420,4140,5460,20220,4740,39,88,630,17940,,2021-06-10T20:38:10-07:00,2021-06-11T06:14:10-07:00,63.96,56,41,0.02,15,,,,,,,,,,,,,,,,,,,,,79,80,87,92,53,100,81,66,86
2021-06-12,85,91,97,84,88,54,81,100,34980,30360,4620,7860,17280,5220,46,87,1320,18180,,2021-06-11T21:21:59-07:00,2021-06-12T07:04:59-07:00,69.14,59,32,0.46,14.375,,,,,,,,,,,,,,,,,,,,,69,85,90,72,50,65,56,60,78
2021-06-13,73,75,79,91,83,42,64,85,30900,26130,4770,5880,14640,5610,52,85,120,15720,,2021-06-12T23:07:29-07:00,2021-06-13T07:42:29-07:00,66.29,60,48,0.08,16,,,,,,,,,,,,,,,,,,,,,70,55,86,85,48,98,49,71,92
2021-06-14,73,76,75,100,69,63,23,100,33540,26640,6900,5580,12360,8700,33,79,2610,18030,,2021-06-13T20:33:39-07:00,2021-06-14T05:52:39-07:00,64.94,57,42,0.02,14.625,,,,,,,,,,,,,,,,,,,,,73,55,84,75,36,100,92,74,80
2021-06-17,75,70,92,63,86,54,81,100,29100,25080,4020,6810,14340,3930,40,86,450,14790,,2021-06-16T22:43:52-07:00,2021-06-17T06:48:52-07:00,66.29,57,32,-0.22,14.5,,,,,,,,,,,,,,,,,,,,,69,60,82,0,35,97,67,68,91
2021-06-18,83,100,96,99,83,54,67,56,39000,33090,5910,7620,17190,8280,43,85,180,19440,,2021-06-17T23:03:30-07:00,2021-06-18T09:53:30-07:00,63.72,58,41,0.01,14.375,,,,,,,,,,,,,,,,,,,,,77,80,88,75,28,100,76,72,100
2021-06-19,61,51,46,64,74,42,94,91,24780,19950,4830,3450,12480,4020,54,81,780,13140,,2021-06-18T23:37:36-07:00,2021-06-19T06:30:36-07:00,60.79,51,53,-0.37,14.625,,,,,,,,,,,,,,,,,,,,,65,25,79,100,43,92,91,85,8
2021-06-20,84,100,100,66,96,52,72,81,41160,37260,3900,11100,22050,4110,40,91,270,20790,,2021-06-19T21:50:40-07:00,2021-06-20T09:16:40-07:00,69.72,57,23,0.4,14.125,,,,,,,,,,,,,,,,,,,,,59,83,89,1,18,71,83,66,1
2021-06-21,74,94,86,98,60,48,1,97,41520,31140,10380,6390,17340,7410,44,75,5370,23190,,2021-06-20T20:38:29-07:00,2021-06-21T08:10:29-07:00,65.39,55,49,0.15,15.125,,,,,,,,,,,,,,,,,,,,,79,58,92,92,23,92,100,,91
2021-06-22,74,71,58,96,76,60,72,100,30780,25110,5670,4380,14430,6300,38,82,300,15630,,2021-06-21T21:36:36-07:00,2021-06-22T06:09:36-07:00,61.17,52,52,-0.07,14.75,,,,,,,,,,,,,,,,,,,,,78,58,88,100,39,100,96,84,67
2021-06-23,92,100,95,92,93,64,97,93,41160,36450,4710,7260,23490,5700,32,89,960,20730,,2021-06-22T21:26:50-07:00,2021-06-23T08:52:50-07:00,62.38,55,44,-0.12,14.875,,,,,,,,,,,,,,,,,,,,,90,100,96,99,49,100,91,86,100
2021-06-24,66,68,75,69,76,53,72,49,29880,24390,5490,5550,14550,4290,45,82,1500,15930,,2021-06-24T00:14:33-07:00,2021-06-24T08:32:33-07:00,62,56,41,0.1,14.5,,,,,,,,,,,,,,,,,,,,,78,37,92,100,58,97,91,86,72
2021-06-26,74,72,90,53,74,57,89,100,31380,25470,5910,6690,15480,3300,37,81,630,16770,,2021-06-25T22:04:04-07:00,2021-06-26T06:47:04-07:00,67.19,57,30,0.04,14.625,,,,,,,,,,,,,,,,,,,,,75,57,88,77,67,100,82,76,61
2021-06-27,76,100,99,54,76,49,99,14,41820,34110,7710,8490,22290,3330,44,82,870,21720,,2021-06-27T00:26:01-07:00,2021-06-27T12:03:01-07:00,67.75,56,35,0.12,14.75,,,,,,,,,,,,,,,,,,,,,72,63,94,64,53,95,91,73,28
2021-06-28,77,79,57,90,79,52,86,100,32940,27390,5550,4260,17580,5550,47,83,570,17160,,2021-06-27T20:00:46-07:00,2021-06-28T05:09:46-07:00,64.42,58,53,0.15,14.875,,,,,,,,,,,,,,,,,,,,,82,65,92,89,50,92,82,84,100
2021-06-29,88,98,96,96,76,57,83,100,39840,32670,7170,7620,18300,6750,37,82,1230,19950,,2021-06-28T21:05:58-07:00,2021-06-29T08:09:58-07:00,60.02,54,58,0.1,14.375,,,,,,,,,,,,,,,,,,,,,91,93,97,90,56,96,100,89,100
2021-06-30,75,76,74,74,83,51,81,100,31260,26610,4650,5490,16530,4590,47,85,450,15600,,2021-06-29T21:51:42-07:00,2021-06-30T06:32:42-07:00,58.94,52,51,0.06,14.25,,,,,,,,,,,,,,,,,,,,,87,60,93,100,66,100,98,91,100
2021-07-01,75,100,99,50,72,48,3,100,46860,37530,9330,8670,25740,3120,46,80,4170,24270,,2021-06-30T20:04:02-07:00,2021-07-01T09:05:02-07:00,60.89,54,47,0,14.625,,,,,,,,,,,,,,,,,,,,,87,60,100,84,62,100,100,92,100
2021-07-02,60,60,55,43,67,51,46,99,28560,22290,6270,4110,15510,2670,43,78,2070,15450,,2021-07-01T22:43:00-07:00,2021-07-02T06:39:00-07:00,63.15,54,46,-0.02,15.125,,,,,,,,,,,,,,,,,,,,,77,23,94,99,68,100,80,92,74
2021-07-03,73,84,71,64,86,47,72,72,33300,28500,4800,5250,19260,3990,47,86,300,17280,,2021-07-02T23:07:01-07:00,2021-07-03T08:22:01-07:00,61.73,54,46,-0.1,14.375,,,,,,,,,,,,,,,,,,,,,79,55,93,70,60,100,72,93,100
2021-07-04,48,36,28,95,65,54,1,81,20880,16080,4800,2130,8070,5880,42,77,4350,12030,,2021-07-04T00:16:00-07:00,2021-07-04T06:04:00-07:00,63.12,56,47,-0.19,14.375,,,,,,,,,,,,,,,,,,,,,70,0,78,38,47,98,97,93,32
2021-07-05,90,100,100,95,95,50,86,100,44040,39600,4440,10290,23340,5970,46,90,600,22020,,2021-07-04T20:41:57-07:00,2021-07-05T08:55:57-07:00,60.85,51,48,-0.13,14.25,,,,,,,,,,,,,,,,,,,,,82,98,90,32,30,100,98,93,99
2021-07-06,55,50,37,79,62,60,8,100,25980,19800,6180,2790,12120,4890,41,76,3750,14400,,2021-07-05T22:35:52-07:00,2021-07-06T05:48:52-07:00,58.94,50,55,0.01,14.25,,,,,,,,,,,,,,,,,,,,,63,10,80,62,30,100,94,95,42
2021-07-07,82,94,84,85,79,50,72,100,37440,31140,6300,6270,19620,5250,43,83,1500,19290,,2021-07-06T20:52:31-07:00,2021-07-07T07:16:31-07:00,57.9,51,56,0.06,14.875,,,,,,,,,,,,,,,,,,,,,83,78,84,81,36,100,94,96,100
2021-07-08,68,66,52,95,69,54,48,100,30240,23970,6270,3870,14220,5880,42,79,2010,16290,,2021-07-07T22:06:27-07:00,2021-07-08T06:30:27-07:00,60.09,51,55,0.06,15,,,,,,,,,,,,,,,,,,,,,72,43,79,74,33,100,91,98,64
2021-07-09,69,82,79,39,93,49,81,42,31680,28050,3630,5880,19740,2430,48,89,1290,16290,,2021-07-09T00:24:09-07:00,2021-07-09T09:12:09-07:00,63.93,57,34,-0.13,14.375,,,,,,,,,,,,,,,,,,,,,66,45,81,42,22,100,76,93,76
2021-07-10,83,100,99,96,96,52,70,39,39900,36270,3630,8640,21390,6240,46,91,210,20310,,2021-07-09T23:22:30-07:00,2021-07-10T10:27:30-07:00,59.91,53,41,-0.09,14.75,,,,,,,,,,,,,,,,,,,,,82,80,89,91,36,100,84,,100
2021-07-11,78,91,97,94,96,52,81,18,33240,30300,2940,7680,16830,5790,46,91,480,16650,,2021-07-11T01:26:54-07:00,2021-07-11T10:40:54-07:00,66.45,59,27,0.11,14.375,,,,,,,,,,,,,,,,,,,,,77,68,92,84,42,95,60,83,97
2021-07-12,90,100,97,96,93,53,81,100,42240,37470,4770,7800,23370,6300,46,89,450,20670,,2021-07-11T20:34:07-07:00,2021-07-12T08:18:07-07:00,61.9,55,49,-0.14,14.625,,,,,,,,,,,,,,,,,,,,,88,98,100,76,36,100,94,85,100
2021-07-14,76,82,78,75,98,61,78,49,30000,28020,1980,5790,17580,4650,45,93,420,15150,,2021-07-14T00:28:44-07:00,2021-07-14T08:48:44-07:00,60.51,53,47,-0.32,14,,,,,,,,,,,,,,,,,,,,,82,62,100,64,36,94,100,85,99
2021-07-15,79,97,98,75,96,52,70,34,35280,32190,3090,8160,19380,4650,45,91,210,17760,,2021-07-15T00:15:00-07:00,2021-07-15T10:03:00-07:00,66.8,58,32,-0.24,14.5,,,,,,,,,,,,,,,,,,,,,73,70,100,61,34,97,69,74,69
2021-07-16,77,90,74,98,88,52,78,40,34860,30240,4620,5490,17070,7680,46,87,420,17670,,2021-07-16T00:04:09-07:00,2021-07-16T09:45:09-07:00,61.57,55,54,-0.21,14.875,50,100,100,1,1,1,100,0,1826,500,17,0,13,1427,0,0,0,0,0.90625,0,86,65,100,100,47,98,95,85,100
2021-07-17,75,82,90,84,83,50,97,32,32940,28080,4860,6690,16200,5190,43,85,840,17370,,2021-07-17T00:24:01-07:00,2021-07-17T09:33:01-07:00,65.03,57,36,-0.16,14.875,,,,,,,,,,,,,,,,,,,,,81,60,99,98,55,100,70,78,100
2021-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,55,96,100,1,1,37,100,310,2381,500,6045,5361,374,677,127,44,0,218,1.3125,0,,,,,,,,,
2021-07-19,71,73,63,94,96,52,64,60,28140,25620,2520,4710,15090,5820,45,91,1650,14310,,2021-07-19T00:20:46-07:00,2021-07-19T08:09:46-07:00,58.98,50,57,-0.08,13.875,53,74,100,1,1,44,100,299,2482,500,5856,4794,564,607,256,12,1,0,1.375,0,79,50,0,100,0,100,99,0,69
